barcode,name,shop,category_id,source_id,weight,source_url,image_url
5704025016965,Mon Ami French Brie Cheese 200g,Woolworths,24023,726490,200G,https://www.woolworths.com.au/shop/productdetails/726490/mon-ami-french-brie-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/726490.jpg
5704025018280,Mon Ami French Camembert Cheese 200g,Woolworths,24023,751148,200G,https://www.woolworths.com.au/shop/productdetails/751148/mon-ami-french-camembert-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/751148.jpg
5704025035515,Mon Ami French Le Fromager Double Cream Brie 300g,Woolworths,24023,319652,300g,https://www.woolworths.com.au/shop/productdetails/319652/mon-ami-french-le-fromager-double-cream-brie,https://cdn0.woolworths.media/content/wowproductimages/large/319652.jpg
5704025035065,Mon Ami Mild & Creamy Camembert Petit 125g,Woolworths,24023,218930,125g,https://www.woolworths.com.au/shop/productdetails/218930/mon-ami-mild-creamy-camembert-petit,https://cdn0.woolworths.media/content/wowproductimages/large/218930.jpg
9329427004332,Moondarra Soft & Creamy Cheese Honey Apricot & Almond 120g,Woolworths,24023,6013250,120g,https://www.woolworths.com.au/shop/productdetails/6013250/moondarra-soft-creamy-cheese-honey-apricot-almond,https://cdn0.woolworths.media/content/wowproductimages/large/6013250.jpg
9316389780978,Old Telegraph Road Mild & Smooth Creamy Brie 115g,Woolworths,24023,310020,115g,https://www.woolworths.com.au/shop/productdetails/310020/old-telegraph-road-mild-smooth-creamy-brie,https://cdn0.woolworths.media/content/wowproductimages/large/310020.jpg
9316389780985,Old Telegraph Road Soft & Creamy Camembert 115g,Woolworths,24023,310191,115g,https://www.woolworths.com.au/shop/productdetails/310191/old-telegraph-road-soft-creamy-camembert,https://cdn0.woolworths.media/content/wowproductimages/large/310191.jpg
9316086001437,Paris Creek Farms Triple Cream Brie 280g,Woolworths,24023,815592,280G,https://www.woolworths.com.au/shop/productdetails/815592/paris-creek-farms-triple-cream-brie,https://cdn0.woolworths.media/content/wowproductimages/large/815592.jpg
9316086001703,Paris Creek Farms Triple Cream Camembert 280g,Woolworths,24023,815661,280G,https://www.woolworths.com.au/shop/productdetails/815661/paris-creek-farms-triple-cream-camembert,https://cdn0.woolworths.media/content/wowproductimages/large/815661.jpg
9316112007587,President Brie Cheese 200g,Woolworths,24023,800132,200G,https://www.woolworths.com.au/shop/productdetails/800132/president-brie-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/800132.jpg
9316112007594,President Camembert Cheese 200g,Woolworths,24023,800151,200G,https://www.woolworths.com.au/shop/productdetails/800151/president-camembert-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/800151.jpg
0274821000000,Riverina Reduced Fat Fetta Cheese Per kg,Woolworths,24023,614440,Per kg,https://www.woolworths.com.au/shop/productdetails/614440/riverina-reduced-fat-fetta-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/614440.jpg
9352222000599,RSC Swiss Alpine Cheese 150g,Woolworths,24023,469694,150g,https://www.woolworths.com.au/shop/productdetails/469694/rsc-swiss-alpine-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/469694.jpg
9352222000605,RSC Swiss Truffle Raclette Cheese 150g,Woolworths,24023,481432,150g,https://www.woolworths.com.au/shop/productdetails/481432/rsc-swiss-truffle-raclette-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/481432.jpg
11863122631,Sartori Montamore Cheddar Cheese 198g,Woolworths,24023,459630,198g,https://www.woolworths.com.au/shop/productdetails/459630/sartori-montamore-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/459630.jpg
9314441706553,South Cape Cracked Pepper Cream Cheese 200g,Woolworths,24023,312801,200G,https://www.woolworths.com.au/shop/productdetails/312801/south-cape-cracked-pepper-cream-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/312801.jpg
9314441706539,South Cape Herb & Garlic Cream Cheese 200g,Woolworths,24023,312798,200G,https://www.woolworths.com.au/shop/productdetails/312798/south-cape-herb-garlic-cream-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/312798.jpg
9314441712448,South Cape Sweet Chilli Cream Cheese 200g,Woolworths,24023,677235,200G,https://www.woolworths.com.au/shop/productdetails/677235/south-cape-sweet-chilli-cream-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/677235.jpg
9300639618807,Tasmanian Heritage 3 Cheese Selection 295g,Woolworths,24023,956022,295g,https://www.woolworths.com.au/shop/productdetails/956022/tasmanian-heritage-3-cheese-selection,https://cdn0.woolworths.media/content/wowproductimages/large/956022.jpg
9314441711878,Tasmanian Heritage Blue Cheese 80g,Woolworths,24023,527178,80g,https://www.woolworths.com.au/shop/productdetails/527178/tasmanian-heritage-blue-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/527178.jpg
9314441711861,Tasmanian Heritage Camembert Cheese 80g,Woolworths,24023,527275,80g,https://www.woolworths.com.au/shop/productdetails/527275/tasmanian-heritage-camembert-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/527275.jpg
9300639617725,Tasmanian Heritage Club Cheddar Cheese Trilogy 140g,Woolworths,24023,326553,140g,https://www.woolworths.com.au/shop/productdetails/326553/tasmanian-heritage-club-cheddar-cheese-trilogy-herbs-vintage-sun-dried-tomato,https://cdn0.woolworths.media/content/wowproductimages/large/326553.jpg
9300639617756,Tasmanian Heritage Club Cheddar Cheese Trilogy 80g,Woolworths,24023,322321,80g,https://www.woolworths.com.au/shop/productdetails/322321/tasmanian-heritage-club-cheddar-cheese-trilogy,https://cdn0.woolworths.media/content/wowproductimages/large/322321.jpg
9300639617763,Tasmanian Heritage Edam Cheese 180g,Woolworths,24023,322606,180g,https://www.woolworths.com.au/shop/productdetails/322606/tasmanian-heritage-edam-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/322606.jpg
9300639617787,Tasmanian Heritage Gouda Cheese 180g,Woolworths,24023,322686,180g,https://www.woolworths.com.au/shop/productdetails/322686/tasmanian-heritage-gouda-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/322686.jpg
9300639617770,Tasmanian Heritage Havarti Cheese 180g,Woolworths,24023,322068,180g,https://www.woolworths.com.au/shop/productdetails/322068/tasmanian-heritage-havarti-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/322068.jpg
9300639617701,Tasmanian Heritage Marinated Fetta Cheese 350g,Woolworths,24023,321218,350g,https://www.woolworths.com.au/shop/productdetails/321218/tasmanian-heritage-marinated-fetta-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/321218.jpg
9339687157099,Thomas Dux Aged Cheddar 24 Months 200g,Woolworths,24023,81584,200G,https://www.woolworths.com.au/shop/productdetails/81584/thomas-dux-aged-cheddar-24-months,https://cdn0.woolworths.media/content/wowproductimages/large/081584.jpg
93564632,Thomas Dux Aged Dutch Gouda 200g,Woolworths,24023,140170,200g,https://www.woolworths.com.au/shop/productdetails/140170/thomas-dux-aged-dutch-gouda,https://cdn0.woolworths.media/content/wowproductimages/large/140170.jpg
9339687367047,Thomas Dux Apricot & Almond Cream Cheese 200g,Woolworths,24023,539922,200g,https://www.woolworths.com.au/shop/productdetails/539922/thomas-dux-apricot-almond-cream-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/539922.jpg
93560702,Thomas Dux Ash Brie 125g,Woolworths,24023,87470,125G,https://www.woolworths.com.au/shop/productdetails/87470/thomas-dux-ash-brie,https://cdn0.woolworths.media/content/wowproductimages/large/087470.jpg
93560719,Thomas Dux Blue Stilton 150g,Woolworths,24023,81585,150g,https://www.woolworths.com.au/shop/productdetails/81585/thomas-dux-blue-stilton,https://cdn0.woolworths.media/content/wowproductimages/large/081585.jpg
9339687345977,Thomas Dux Brie Cheese 125g,Woolworths,24023,311844,125g,https://www.woolworths.com.au/shop/productdetails/311844/thomas-dux-brie-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/311844.jpg
9339687345960,Thomas Dux Camembert Cheese 125g,Woolworths,24023,311843,125g,https://www.woolworths.com.au/shop/productdetails/311843/thomas-dux-camembert-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/311843.jpg
9339687285037,Thomas Dux Club Cheddar Cheese 235g,Woolworths,24023,191040,235g,https://www.woolworths.com.au/shop/productdetails/191040/thomas-dux-club-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/191040.jpg
93572194,Thomas Dux Creamy Blue Cheese 150g,Woolworths,24023,271038,150g,https://www.woolworths.com.au/shop/productdetails/271038/thomas-dux-creamy-blue-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/271038.jpg
93560764,Thomas Dux Dutch Smoked Cheese 200g,Woolworths,24023,85967,200G,https://www.woolworths.com.au/shop/productdetails/85967/thomas-dux-dutch-smoked-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/085967.jpg
93560801,Thomas Dux English Red Leicester 200g,Woolworths,24023,81582,200G,https://www.woolworths.com.au/shop/productdetails/81582/thomas-dux-english-red-leicester,https://cdn0.woolworths.media/content/wowproductimages/large/081582.jpg
93564625,Thomas Dux French Comte Matured 8 Months 175g,Woolworths,24023,140169,175g,https://www.woolworths.com.au/shop/productdetails/140169/thomas-dux-french-comte-matured-8-months,https://cdn0.woolworths.media/content/wowproductimages/large/140169.jpg
