barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.33969E+12,,Coles Deli Pitt ... 300g,coles,24033,7825651,300g,https://www.coles.com.au/product/coles-deli-pitted-kalamata-olives-300g-7825651,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7825651.jpg&w=640&q=90
9.33969E+12,,Woolworths Pitted Kalamata Olives In Brine 300g,Woolworths,24033,310249,300g,https://www.woolworths.com.au/shop/productdetails/310249/woolworths-pitted-kalamata-olives-in-brine,https://cdn0.woolworths.media/content/wowproductimages/large/310249.jpg
9.33969E+12,,Coles Kitchen Chicken Pesto Pasta Bake | 350g,coles,24035,6009880,350g,https://www.coles.com.au/product/coles-kitchen-chicken-pesto-pasta-bake-350g-6009880,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6009880.jpg&w=640&q=90
9.33969E+12,,Woolworths Chicken Pesto Pasta Bake 350g,Woolworths,24035,507598,350g,https://www.woolworths.com.au/shop/productdetails/507598/woolworths-chicken-pesto-pasta-bake,https://cdn0.woolworths.media/content/wowproductimages/large/507598.jpg
9.33969E+12,,Coles Kitchen Chilli Con Carne & Rice | 350g,coles,24035,7749203,350g,https://www.coles.com.au/product/coles-kitchen-chilli-con-carne-and-rice-350g-7749203,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7749203.jpg&w=640&q=90
9.33969E+12,,Woolworths Chilli Con Carne & Rice 350g,Woolworths,24035,281009,350g,https://www.woolworths.com.au/shop/productdetails/281009/woolworths-chilli-con-carne-rice,https://cdn0.woolworths.media/content/wowproductimages/large/281009.jpg
9.33969E+12,,Coles Kitchen Spinach & Ricotta Cannelloni | 350g,coles,24035,3771277,350g,https://www.coles.com.au/product/coles-kitchen-spinach-and-ricotta-cannelloni-350g-3771277,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3771277.jpg&w=640&q=90
9.33969E+12,,Woolworths Spinach & Ricotta Cannelloni 350g,Woolworths,24035,507622,350g,https://www.woolworths.com.au/shop/productdetails/507622/woolworths-spinach-ricotta-cannelloni,https://cdn0.woolworths.media/content/wowproductimages/large/507622.jpg
9.34255E+12,,Garlos Curry Beef Pie | 200g,coles,24037,7155060,200g,https://www.coles.com.au/product/garlos-curry-beef-pie-200g-7155060,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7155060.jpg&w=640&q=90
9.34255E+12,,Garlo's Curry Beef Pie 200g,Woolworths,24037,89097,200G,https://www.woolworths.com.au/shop/productdetails/89097/garlo-s-curry-beef-pie-null,https://cdn0.woolworths.media/content/wowproductimages/large/089097.jpg
9.34255E+12,,Garlos Family Lean Beef Pie | 550g,coles,24037,7339063,550g,https://www.coles.com.au/product/garlos-family-lean-beef-pie-550g-7339063,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7339063.jpg&w=640&q=90
